field,num_unique_values
http://www.wikidata.org/entity/Q17022046,1
http://www.wikidata.org/entity/Q17022164,1
http://www.wikidata.org/entity/Q17022176,1
http://www.wikidata.org/entity/Q17022482,1
http://www.wikidata.org/entity/Q17022727,1
http://www.wikidata.org/entity/Q17022737,1
http://www.wikidata.org/entity/Q17026089,1
http://www.wikidata.org/entity/Q17026487,1
http://www.wikidata.org/entity/Q17026554,1
http://www.wikidata.org/entity/Q17026685,1
http://www.wikidata.org/entity/Q17027099,1
http://www.wikidata.org/entity/Q17027108,1
http://www.wikidata.org/entity/Q17029050,1
http://www.wikidata.org/entity/Q17030194,1
http://www.wikidata.org/entity/Q17031365,1
http://www.wikidata.org/entity/Q17033183,1
http://www.wikidata.org/entity/Q17033189,1
http://www.wikidata.org/entity/Q17033272,1
http://www.wikidata.org/entity/Q17034273,1
http://www.wikidata.org/entity/Q17034720,1
http://www.wikidata.org/entity/Q17035769,1
http://www.wikidata.org/entity/Q17036279,1
http://www.wikidata.org/entity/Q17036345,1
http://www.wikidata.org/entity/Q17038626,1
http://www.wikidata.org/entity/Q17040100,1
http://www.wikidata.org/entity/Q17041020,1
http://www.wikidata.org/entity/Q17041035,1
http://www.wikidata.org/entity/Q17041157,1
http://www.wikidata.org/entity/Q17041400,1
http://www.wikidata.org/entity/Q17044065,1
http://www.wikidata.org/entity/Q17048915,1
http://www.wikidata.org/entity/Q17049612,1
http://www.wikidata.org/entity/Q17050410,1
http://www.wikidata.org/entity/Q17053502,1
http://www.wikidata.org/entity/Q17054353,1
http://www.wikidata.org/entity/Q17054525,1
http://www.wikidata.org/entity/Q17055922,1
http://www.wikidata.org/entity/Q17056118,1
http://www.wikidata.org/entity/Q17056345,1
http://www.wikidata.org/entity/Q17058627,1
http://www.wikidata.org/entity/Q17060702,1
http://www.wikidata.org/entity/Q17061059,1
http://www.wikidata.org/entity/Q17061728,1
http://www.wikidata.org/entity/Q17063521,1
http://www.wikidata.org/entity/Q17065381,1
http://www.wikidata.org/entity/Q17065398,1
http://www.wikidata.org/entity/Q17065780,1
http://www.wikidata.org/entity/Q17066073,1
http://www.wikidata.org/entity/Q17066126,1
http://www.wikidata.org/entity/Q17066175,1
http://www.wikidata.org/entity/Q17066204,1
http://www.wikidata.org/entity/Q17067257,1
http://www.wikidata.org/entity/Q17071189,1
http://www.wikidata.org/entity/Q17073456,1
http://www.wikidata.org/entity/Q17074649,1
http://www.wikidata.org/entity/Q17077507,1
http://www.wikidata.org/entity/Q17081199,1
http://www.wikidata.org/entity/Q17095706,1
http://www.wikidata.org/entity/Q17097646,1
http://www.wikidata.org/entity/Q17100345,1
http://www.wikidata.org/entity/Q17100548,1
http://www.wikidata.org/entity/Q17101874,1
http://www.wikidata.org/entity/Q17102179,1
http://www.wikidata.org/entity/Q17103019,1
http://www.wikidata.org/entity/Q17103359,1
http://www.wikidata.org/entity/Q17108852,1
http://www.wikidata.org/entity/Q17108870,1
http://www.wikidata.org/entity/Q17108893,1
http://www.wikidata.org/entity/Q17108918,1
http://www.wikidata.org/entity/Q17108943,1
http://www.wikidata.org/entity/Q17108956,1
http://www.wikidata.org/entity/Q17109458,1
http://www.wikidata.org/entity/Q17110698,1
http://www.wikidata.org/entity/Q17111430,1
http://www.wikidata.org/entity/Q17111703,1
http://www.wikidata.org/entity/Q17112626,1
http://www.wikidata.org/entity/Q17112642,1
http://www.wikidata.org/entity/Q17112783,1
http://www.wikidata.org/entity/Q17112831,1
http://www.wikidata.org/entity/Q17112860,1
http://www.wikidata.org/entity/Q17115874,1
http://www.wikidata.org/entity/Q17115887,1
http://www.wikidata.org/entity/Q17115913,1
http://www.wikidata.org/entity/Q17115932,1
http://www.wikidata.org/entity/Q17115950,1
http://www.wikidata.org/entity/Q17115962,1
http://www.wikidata.org/entity/Q17115968,1
http://www.wikidata.org/entity/Q17115990,1
http://www.wikidata.org/entity/Q17116022,1
http://www.wikidata.org/entity/Q17116036,1
http://www.wikidata.org/entity/Q17116067,1
http://www.wikidata.org/entity/Q17116075,1
http://www.wikidata.org/entity/Q17116088,1
http://www.wikidata.org/entity/Q17116095,1
http://www.wikidata.org/entity/Q17116119,1
http://www.wikidata.org/entity/Q17116138,1
http://www.wikidata.org/entity/Q17116149,1
http://www.wikidata.org/entity/Q17116166,1
http://www.wikidata.org/entity/Q17116171,1
http://www.wikidata.org/entity/Q17116197,1
http://www.wikidata.org/entity/Q17116219,1
http://www.wikidata.org/entity/Q17116243,1
http://www.wikidata.org/entity/Q17116264,1
http://www.wikidata.org/entity/Q17116282,1
http://www.wikidata.org/entity/Q17175704,1
http://www.wikidata.org/entity/Q17177198,1
http://www.wikidata.org/entity/Q17177326,1
http://www.wikidata.org/entity/Q17177327,1
http://www.wikidata.org/entity/Q17183917,1
http://www.wikidata.org/entity/Q17221553,1
http://www.wikidata.org/entity/Q17221563,1
http://www.wikidata.org/entity/Q17221581,1
http://www.wikidata.org/entity/Q17221604,1
http://www.wikidata.org/entity/Q17221613,1
http://www.wikidata.org/entity/Q17221619,1
http://www.wikidata.org/entity/Q17221629,1
http://www.wikidata.org/entity/Q17221638,1
http://www.wikidata.org/entity/Q17221645,1
http://www.wikidata.org/entity/Q17221649,1
http://www.wikidata.org/entity/Q17221659,1
http://www.wikidata.org/entity/Q17221664,1
http://www.wikidata.org/entity/Q17221680,1
http://www.wikidata.org/entity/Q17221686,1
http://www.wikidata.org/entity/Q17221691,1
http://www.wikidata.org/entity/Q17221698,1
http://www.wikidata.org/entity/Q17221707,1
http://www.wikidata.org/entity/Q17221716,1
http://www.wikidata.org/entity/Q17221732,1
http://www.wikidata.org/entity/Q17221749,1
http://www.wikidata.org/entity/Q17221766,1
http://www.wikidata.org/entity/Q17221782,1
http://www.wikidata.org/entity/Q17221795,1
http://www.wikidata.org/entity/Q17221808,1
http://www.wikidata.org/entity/Q17221823,1
http://www.wikidata.org/entity/Q17221841,1
http://www.wikidata.org/entity/Q17221850,1
http://www.wikidata.org/entity/Q17221855,1
http://www.wikidata.org/entity/Q17221932,1
http://www.wikidata.org/entity/Q17222121,1
http://www.wikidata.org/entity/Q17222129,1
http://www.wikidata.org/entity/Q17222179,1
http://www.wikidata.org/entity/Q17222218,1
http://www.wikidata.org/entity/Q17222247,1
http://www.wikidata.org/entity/Q17222378,1
http://www.wikidata.org/entity/Q17222420,1
http://www.wikidata.org/entity/Q17222450,1
http://www.wikidata.org/entity/Q17222497,1
http://www.wikidata.org/entity/Q17222505,1
http://www.wikidata.org/entity/Q17222514,1
http://www.wikidata.org/entity/Q17222519,1
http://www.wikidata.org/entity/Q17222550,1
http://www.wikidata.org/entity/Q17222708,1
http://www.wikidata.org/entity/Q17222736,1
http://www.wikidata.org/entity/Q17222744,1
http://www.wikidata.org/entity/Q17222793,1
http://www.wikidata.org/entity/Q17222886,1
http://www.wikidata.org/entity/Q17222953,1
http://www.wikidata.org/entity/Q17223043,1
http://www.wikidata.org/entity/Q17223163,1
http://www.wikidata.org/entity/Q17223167,1
http://www.wikidata.org/entity/Q17223334,1
http://www.wikidata.org/entity/Q17223344,1
http://www.wikidata.org/entity/Q17223378,1
http://www.wikidata.org/entity/Q17223390,1
http://www.wikidata.org/entity/Q17223652,1
http://www.wikidata.org/entity/Q17223697,1
http://www.wikidata.org/entity/Q17223788,1
http://www.wikidata.org/entity/Q17223838,1
http://www.wikidata.org/entity/Q17223897,1
http://www.wikidata.org/entity/Q17223910,1
http://www.wikidata.org/entity/Q17224005,1
http://www.wikidata.org/entity/Q17224013,1
http://www.wikidata.org/entity/Q17224058,1
http://www.wikidata.org/entity/Q17224110,1
http://www.wikidata.org/entity/Q17224201,1
http://www.wikidata.org/entity/Q17224266,1
http://www.wikidata.org/entity/Q17224311,1
http://www.wikidata.org/entity/Q17224322,1
http://www.wikidata.org/entity/Q17224343,1
http://www.wikidata.org/entity/Q17224371,1
http://www.wikidata.org/entity/Q17224377,1
http://www.wikidata.org/entity/Q17224384,1
http://www.wikidata.org/entity/Q17224513,1
http://www.wikidata.org/entity/Q17224567,1
http://www.wikidata.org/entity/Q17224608,1
http://www.wikidata.org/entity/Q17224641,1
http://www.wikidata.org/entity/Q17224649,1
http://www.wikidata.org/entity/Q17224665,1
http://www.wikidata.org/entity/Q17224732,1
http://www.wikidata.org/entity/Q17224738,1
http://www.wikidata.org/entity/Q17224745,1
http://www.wikidata.org/entity/Q17224780,1
http://www.wikidata.org/entity/Q17224806,1
http://www.wikidata.org/entity/Q17224879,1
http://www.wikidata.org/entity/Q17224888,1
http://www.wikidata.org/entity/Q17224937,1
http://www.wikidata.org/entity/Q17224943,1
http://www.wikidata.org/entity/Q17225005,1
http://www.wikidata.org/entity/Q17225019,1
http://www.wikidata.org/entity/Q17225027,1
http://www.wikidata.org/entity/Q17225135,1
http://www.wikidata.org/entity/Q17225145,1
http://www.wikidata.org/entity/Q17225157,1
http://www.wikidata.org/entity/Q17225165,1
http://www.wikidata.org/entity/Q17225198,1
http://www.wikidata.org/entity/Q17225238,1
http://www.wikidata.org/entity/Q17225255,1
http://www.wikidata.org/entity/Q17225263,1
http://www.wikidata.org/entity/Q17225294,1
http://www.wikidata.org/entity/Q17225317,1
http://www.wikidata.org/entity/Q17225410,1
http://www.wikidata.org/entity/Q17225486,1
http://www.wikidata.org/entity/Q17225528,1
http://www.wikidata.org/entity/Q17225607,1
http://www.wikidata.org/entity/Q17231483,1
http://www.wikidata.org/entity/Q17231486,1
http://www.wikidata.org/entity/Q17231487,1
http://www.wikidata.org/entity/Q17231489,1
http://www.wikidata.org/entity/Q17231490,1
http://www.wikidata.org/entity/Q17231492,1
http://www.wikidata.org/entity/Q17231493,1
http://www.wikidata.org/entity/Q17231495,1
http://www.wikidata.org/entity/Q17231505,1
http://www.wikidata.org/entity/Q17231510,1
http://www.wikidata.org/entity/Q17231536,1
http://www.wikidata.org/entity/Q17231555,1
http://www.wikidata.org/entity/Q17231556,1
http://www.wikidata.org/entity/Q17231561,1
http://www.wikidata.org/entity/Q17231582,1
http://www.wikidata.org/entity/Q17231583,1
http://www.wikidata.org/entity/Q17231588,1
http://www.wikidata.org/entity/Q17231594,1
http://www.wikidata.org/entity/Q17231595,1
http://www.wikidata.org/entity/Q17231603,1
http://www.wikidata.org/entity/Q17232090,1
http://www.wikidata.org/entity/Q17232426,1
http://www.wikidata.org/entity/Q1725023,1
http://www.wikidata.org/entity/Q17299873,1
http://www.wikidata.org/entity/Q17329034,1
http://www.wikidata.org/entity/Q17332349,1
http://www.wikidata.org/entity/Q17332526,1
http://www.wikidata.org/entity/Q17354484,1
http://www.wikidata.org/entity/Q17361594,1
http://www.wikidata.org/entity/Q17361596,1
http://www.wikidata.org/entity/Q17361597,1
http://www.wikidata.org/entity/Q17361600,1
http://www.wikidata.org/entity/Q17361601,1
http://www.wikidata.org/entity/Q17361602,1
http://www.wikidata.org/entity/Q17361603,1
http://www.wikidata.org/entity/Q17361606,1
http://www.wikidata.org/entity/Q17361607,1
http://www.wikidata.org/entity/Q17361608,1
http://www.wikidata.org/entity/Q17361612,1
http://www.wikidata.org/entity/Q17361613,1
http://www.wikidata.org/entity/Q17361614,1
http://www.wikidata.org/entity/Q17361616,1
http://www.wikidata.org/entity/Q17361617,1
http://www.wikidata.org/entity/Q17361618,1
http://www.wikidata.org/entity/Q17361619,1
http://www.wikidata.org/entity/Q17361621,1
http://www.wikidata.org/entity/Q17361622,1
http://www.wikidata.org/entity/Q17361623,1
http://www.wikidata.org/entity/Q17361624,1
http://www.wikidata.org/entity/Q17361626,1
http://www.wikidata.org/entity/Q17361627,1
http://www.wikidata.org/entity/Q17361630,1
http://www.wikidata.org/entity/Q1740879,1
http://www.wikidata.org/entity/Q17447150,1
http://www.wikidata.org/entity/Q17508848,1
http://www.wikidata.org/entity/Q17514245,1
http://www.wikidata.org/entity/Q17515068,1
http://www.wikidata.org/entity/Q17626130,1
http://www.wikidata.org/entity/Q176271,1
http://www.wikidata.org/entity/Q17630567,1
http://www.wikidata.org/entity/Q17636898,1
http://www.wikidata.org/entity/Q17638664,1
http://www.wikidata.org/entity/Q17640023,1
http://www.wikidata.org/entity/Q17640061,1
http://www.wikidata.org/entity/Q17748446,1
http://www.wikidata.org/entity/Q17749516,1
http://www.wikidata.org/entity/Q17750779,1
http://www.wikidata.org/entity/Q17764600,1
http://www.wikidata.org/entity/Q1779156,1
http://www.wikidata.org/entity/Q1779953,1
http://www.wikidata.org/entity/Q1796466,1
http://www.wikidata.org/entity/Q1798385,1
http://www.wikidata.org/entity/Q17984700,1
http://www.wikidata.org/entity/Q17986099,1
http://www.wikidata.org/entity/Q1798625,1
http://www.wikidata.org/entity/Q17986546,1
http://www.wikidata.org/entity/Q17986752,1
http://www.wikidata.org/entity/Q18011593,1
http://www.wikidata.org/entity/Q18011691,1
http://www.wikidata.org/entity/Q18016238,1
http://www.wikidata.org/entity/Q18016265,1
http://www.wikidata.org/entity/Q18016266,1
http://www.wikidata.org/entity/Q18024215,1
http://www.wikidata.org/entity/Q1803652,1
http://www.wikidata.org/entity/Q180387,1
http://www.wikidata.org/entity/Q18085868,1
http://www.wikidata.org/entity/Q18114100,1
http://www.wikidata.org/entity/Q18125740,1
http://www.wikidata.org/entity/Q18126097,1
http://www.wikidata.org/entity/Q18126715,1
http://www.wikidata.org/entity/Q18126748,1
http://www.wikidata.org/entity/Q18126989,1
http://www.wikidata.org/entity/Q18127083,1
http://www.wikidata.org/entity/Q18127294,1
http://www.wikidata.org/entity/Q18127551,1
http://www.wikidata.org/entity/Q18127765,1
http://www.wikidata.org/entity/Q18128055,1
http://www.wikidata.org/entity/Q18128495,1
http://www.wikidata.org/entity/Q18128599,1
http://www.wikidata.org/entity/Q18128686,1
http://www.wikidata.org/entity/Q18128971,1
http://www.wikidata.org/entity/Q18129072,1
http://www.wikidata.org/entity/Q18148056,1
http://www.wikidata.org/entity/Q18148080,1
http://www.wikidata.org/entity/Q18148082,1
http://www.wikidata.org/entity/Q18148112,1
http://www.wikidata.org/entity/Q18148116,1
http://www.wikidata.org/entity/Q18148134,1
http://www.wikidata.org/entity/Q18148137,1
http://www.wikidata.org/entity/Q18148149,1
http://www.wikidata.org/entity/Q18148153,1
http://www.wikidata.org/entity/Q18149420,1
http://www.wikidata.org/entity/Q18150758,1
http://www.wikidata.org/entity/Q18161592,1
http://www.wikidata.org/entity/Q18162560,1
http://www.wikidata.org/entity/Q18164875,1
http://www.wikidata.org/entity/Q18164937,1
http://www.wikidata.org/entity/Q18165002,1
http://www.wikidata.org/entity/Q18165021,1
http://www.wikidata.org/entity/Q18172302,1
http://www.wikidata.org/entity/Q18172303,1
http://www.wikidata.org/entity/Q18172304,1
http://www.wikidata.org/entity/Q18172305,1
http://www.wikidata.org/entity/Q18172306,1
http://www.wikidata.org/entity/Q18172307,1
http://www.wikidata.org/entity/Q18172308,1
http://www.wikidata.org/entity/Q18172310,1
http://www.wikidata.org/entity/Q18172311,1
http://www.wikidata.org/entity/Q18172312,1
http://www.wikidata.org/entity/Q18172313,1
http://www.wikidata.org/entity/Q18172314,1
http://www.wikidata.org/entity/Q18172316,1
http://www.wikidata.org/entity/Q18172318,1
http://www.wikidata.org/entity/Q18172319,1
http://www.wikidata.org/entity/Q18177028,1
http://www.wikidata.org/entity/Q18202358,1
http://www.wikidata.org/entity/Q1821917,1
http://www.wikidata.org/entity/Q18236560,1
http://www.wikidata.org/entity/Q18236563,1
http://www.wikidata.org/entity/Q18236599,1
http://www.wikidata.org/entity/Q18236602,1
http://www.wikidata.org/entity/Q18236613,1
http://www.wikidata.org/entity/Q18236616,1
http://www.wikidata.org/entity/Q18236620,1
http://www.wikidata.org/entity/Q18236625,1
http://www.wikidata.org/entity/Q18236629,1
http://www.wikidata.org/entity/Q18236632,1
http://www.wikidata.org/entity/Q18236636,1
http://www.wikidata.org/entity/Q18236638,1
http://www.wikidata.org/entity/Q18236640,1
http://www.wikidata.org/entity/Q18236644,1
http://www.wikidata.org/entity/Q18236648,1
http://www.wikidata.org/entity/Q18236651,1
http://www.wikidata.org/entity/Q18236655,1
http://www.wikidata.org/entity/Q18236658,1
http://www.wikidata.org/entity/Q18236677,1
http://www.wikidata.org/entity/Q18236711,1
http://www.wikidata.org/entity/Q18236715,1
http://www.wikidata.org/entity/Q18236718,1
http://www.wikidata.org/entity/Q18236721,1
http://www.wikidata.org/entity/Q18236732,1
http://www.wikidata.org/entity/Q1827691,1
http://www.wikidata.org/entity/Q18289260,1
http://www.wikidata.org/entity/Q18326217,1
http://www.wikidata.org/entity/Q18336576,1
http://www.wikidata.org/entity/Q18336603,1
http://www.wikidata.org/entity/Q18337069,1
http://www.wikidata.org/entity/Q18343625,1
http://www.wikidata.org/entity/Q18346342,1
http://www.wikidata.org/entity/Q18348641,1
http://www.wikidata.org/entity/Q18349568,1
http://www.wikidata.org/entity/Q18350207,1
http://www.wikidata.org/entity/Q18352692,1
http://www.wikidata.org/entity/Q18355314,1
http://www.wikidata.org/entity/Q18358495,1
http://www.wikidata.org/entity/Q18358941,1
http://www.wikidata.org/entity/Q18379120,1
http://www.wikidata.org/entity/Q18379729,1
http://www.wikidata.org/entity/Q18386967,1
http://www.wikidata.org/entity/Q18387692,1
http://www.wikidata.org/entity/Q18388509,1
http://www.wikidata.org/entity/Q18391576,1
http://www.wikidata.org/entity/Q18396923,1
http://www.wikidata.org/entity/Q18448458,1
http://www.wikidata.org/entity/Q18449745,1
http://www.wikidata.org/entity/Q18456122,1
http://www.wikidata.org/entity/Q18456307,1
http://www.wikidata.org/entity/Q18559382,1
http://www.wikidata.org/entity/Q18612449,1
http://www.wikidata.org/entity/Q18612580,1
http://www.wikidata.org/entity/Q18662934,1
http://www.wikidata.org/entity/Q1866305,1
http://www.wikidata.org/entity/Q18680636,1
http://www.wikidata.org/entity/Q18680648,1
http://www.wikidata.org/entity/Q18680855,1
http://www.wikidata.org/entity/Q18680856,1
http://www.wikidata.org/entity/Q18680887,1
http://www.wikidata.org/entity/Q18680888,1
http://www.wikidata.org/entity/Q18681020,1
http://www.wikidata.org/entity/Q18681108,1
http://www.wikidata.org/entity/Q18681136,1
http://www.wikidata.org/entity/Q18708710,1
http://www.wikidata.org/entity/Q1873265,1
http://www.wikidata.org/entity/Q18745186,1
http://www.wikidata.org/entity/Q18748941,1
http://www.wikidata.org/entity/Q18748982,1
http://www.wikidata.org/entity/Q18818374,1
http://www.wikidata.org/entity/Q18818375,1
http://www.wikidata.org/entity/Q18818376,1
http://www.wikidata.org/entity/Q18818377,1
http://www.wikidata.org/entity/Q1889092,1
http://www.wikidata.org/entity/Q1902328,1
http://www.wikidata.org/entity/Q19059295,1
http://www.wikidata.org/entity/Q1925237,1
http://www.wikidata.org/entity/Q19356024,1
http://www.wikidata.org/entity/Q1935877,1
http://www.wikidata.org/entity/Q1944309,1
http://www.wikidata.org/entity/Q1945364,1
http://www.wikidata.org/entity/Q19568889,1
http://www.wikidata.org/entity/Q19576925,1
http://www.wikidata.org/entity/Q19577308,1
http://www.wikidata.org/entity/Q1967811,1
http://www.wikidata.org/entity/Q1968208,1
http://www.wikidata.org/entity/Q1969034,1
http://www.wikidata.org/entity/Q1973517,1
http://www.wikidata.org/entity/Q1973677,1
http://www.wikidata.org/entity/Q19750846,1
http://www.wikidata.org/entity/Q19751906,1
http://www.wikidata.org/entity/Q19855211,1
http://www.wikidata.org/entity/Q19864086,1
http://www.wikidata.org/entity/Q19864218,1
http://www.wikidata.org/entity/Q19864873,1
http://www.wikidata.org/entity/Q19865607,1
http://www.wikidata.org/entity/Q19866301,1
http://www.wikidata.org/entity/Q19866728,1
http://www.wikidata.org/entity/Q19866743,1
http://www.wikidata.org/entity/Q19867506,1
http://www.wikidata.org/entity/Q19867782,1
http://www.wikidata.org/entity/Q19868102,1
http://www.wikidata.org/entity/Q1987104,1
http://www.wikidata.org/entity/Q19871468,1
http://www.wikidata.org/entity/Q19871805,1
http://www.wikidata.org/entity/Q19874389,1
http://www.wikidata.org/entity/Q19878989,1
http://www.wikidata.org/entity/Q19879703,1
http://www.wikidata.org/entity/Q19880038,1
http://www.wikidata.org/entity/Q19880749,1
http://www.wikidata.org/entity/Q19880754,1
http://www.wikidata.org/entity/Q19880809,1
http://www.wikidata.org/entity/Q19881051,1
http://www.wikidata.org/entity/Q19885842,1
http://www.wikidata.org/entity/Q19896466,1
http://www.wikidata.org/entity/Q19946052,1
http://www.wikidata.org/entity/Q20031575,1
http://www.wikidata.org/entity/Q20043322,1
http://www.wikidata.org/entity/Q20043565,1
http://www.wikidata.org/entity/Q20044050,1
http://www.wikidata.org/entity/Q20044866,1
http://www.wikidata.org/entity/Q20044936,1
http://www.wikidata.org/entity/Q20045079,1
http://www.wikidata.org/entity/Q20045124,1
http://www.wikidata.org/entity/Q20047186,1
http://www.wikidata.org/entity/Q20065036,1
http://www.wikidata.org/entity/Q20065275,1
http://www.wikidata.org/entity/Q20082560,1
http://www.wikidata.org/entity/Q20127919,1
http://www.wikidata.org/entity/Q20127942,1
http://www.wikidata.org/entity/Q20128063,1
http://www.wikidata.org/entity/Q201598,1
http://www.wikidata.org/entity/Q20164450,1
http://www.wikidata.org/entity/Q20164936,1
http://www.wikidata.org/entity/Q2019088,1
http://www.wikidata.org/entity/Q20251922,1
http://www.wikidata.org/entity/Q20309625,1
http://www.wikidata.org/entity/Q2047206,1
http://www.wikidata.org/entity/Q20579985,1
http://www.wikidata.org/entity/Q20648036,1
http://www.wikidata.org/entity/Q20666480,1
http://www.wikidata.org/entity/Q20710807,1
http://www.wikidata.org/entity/Q20715256,1
http://www.wikidata.org/entity/Q20715307,1
http://www.wikidata.org/entity/Q20715393,1
http://www.wikidata.org/entity/Q20715601,1
http://www.wikidata.org/entity/Q20716237,1
http://www.wikidata.org/entity/Q20723405,1
http://www.wikidata.org/entity/Q20724385,1
http://www.wikidata.org/entity/Q20724637,1
http://www.wikidata.org/entity/Q20726056,1
http://www.wikidata.org/entity/Q20731586,1
http://www.wikidata.org/entity/Q20734754,1
http://www.wikidata.org/entity/Q20742280,1
http://www.wikidata.org/entity/Q20742308,1
http://www.wikidata.org/entity/Q20760451,1
http://www.wikidata.org/entity/Q20810862,1
http://www.wikidata.org/entity/Q20871903,1
http://www.wikidata.org/entity/Q20872428,1
http://www.wikidata.org/entity/Q20873813,1
http://www.wikidata.org/entity/Q20888479,1
http://www.wikidata.org/entity/Q20895892,1
http://www.wikidata.org/entity/Q20895917,1
http://www.wikidata.org/entity/Q20914768,1
http://www.wikidata.org/entity/Q20966826,1
http://www.wikidata.org/entity/Q20968016,1
http://www.wikidata.org/entity/Q20979720,1
http://www.wikidata.org/entity/Q20979761,1
http://www.wikidata.org/entity/Q2099366,1
http://www.wikidata.org/entity/Q21007953,1
http://www.wikidata.org/entity/Q21017091,1
http://www.wikidata.org/entity/Q21055505,1
http://www.wikidata.org/entity/Q21069087,1
http://www.wikidata.org/entity/Q21072624,1
http://www.wikidata.org/entity/Q2109415,1
http://www.wikidata.org/entity/Q210956,1
http://www.wikidata.org/entity/Q21140697,1
http://www.wikidata.org/entity/Q21150734,1
http://www.wikidata.org/entity/Q21152141,1
http://www.wikidata.org/entity/Q21153056,1
http://www.wikidata.org/entity/Q21197950,1
http://www.wikidata.org/entity/Q2123116,1
http://www.wikidata.org/entity/Q21336282,1
http://www.wikidata.org/entity/Q21427673,1
http://www.wikidata.org/entity/Q21427676,1
http://www.wikidata.org/entity/Q21427722,1
http://www.wikidata.org/entity/Q21427740,1
http://www.wikidata.org/entity/Q21427835,1
http://www.wikidata.org/entity/Q21427859,1
http://www.wikidata.org/entity/Q21428103,1
http://www.wikidata.org/entity/Q2142897,1
http://www.wikidata.org/entity/Q21462545,1
http://www.wikidata.org/entity/Q21469174,1
http://www.wikidata.org/entity/Q21474991,1
http://www.wikidata.org/entity/Q21511848,1
http://www.wikidata.org/entity/Q21791428,1
http://www.wikidata.org/entity/Q218422,1
http://www.wikidata.org/entity/Q21857409,1
http://www.wikidata.org/entity/Q21858368,1
http://www.wikidata.org/entity/Q21996288,1
http://www.wikidata.org/entity/Q21996489,1
http://www.wikidata.org/entity/Q21996559,1
http://www.wikidata.org/entity/Q21996565,1
http://www.wikidata.org/entity/Q21996664,1
http://www.wikidata.org/entity/Q21997711,1
http://www.wikidata.org/entity/Q21997732,1
http://www.wikidata.org/entity/Q21997743,1
http://www.wikidata.org/entity/Q21997763,1
http://www.wikidata.org/entity/Q21999081,1
http://www.wikidata.org/entity/Q22002151,1
http://www.wikidata.org/entity/Q22002335,1
http://www.wikidata.org/entity/Q22002343,1
http://www.wikidata.org/entity/Q22002348,1
http://www.wikidata.org/entity/Q22002352,1
http://www.wikidata.org/entity/Q22002371,1
http://www.wikidata.org/entity/Q22005853,1
http://www.wikidata.org/entity/Q22005937,1
http://www.wikidata.org/entity/Q22006385,1
http://www.wikidata.org/entity/Q22006392,1
http://www.wikidata.org/entity/Q22006394,1
http://www.wikidata.org/entity/Q22006395,1
http://www.wikidata.org/entity/Q22006397,1
http://www.wikidata.org/entity/Q22006398,1
http://www.wikidata.org/entity/Q22006399,1
http://www.wikidata.org/entity/Q22006403,1
http://www.wikidata.org/entity/Q22006404,1
http://www.wikidata.org/entity/Q22006406,1
http://www.wikidata.org/entity/Q22006407,1
http://www.wikidata.org/entity/Q22006409,1
http://www.wikidata.org/entity/Q22006411,1
http://www.wikidata.org/entity/Q22006412,1
http://www.wikidata.org/entity/Q22006414,1
http://www.wikidata.org/entity/Q22006415,1
http://www.wikidata.org/entity/Q22006417,1
http://www.wikidata.org/entity/Q22006421,1
http://www.wikidata.org/entity/Q22006424,1
http://www.wikidata.org/entity/Q22006426,1
http://www.wikidata.org/entity/Q22006427,1
http://www.wikidata.org/entity/Q22006429,1
http://www.wikidata.org/entity/Q22006430,1
http://www.wikidata.org/entity/Q22006431,1
http://www.wikidata.org/entity/Q22006432,1
http://www.wikidata.org/entity/Q22006434,1
http://www.wikidata.org/entity/Q22006435,1
http://www.wikidata.org/entity/Q22006436,1
http://www.wikidata.org/entity/Q22006438,1
http://www.wikidata.org/entity/Q22006439,1
http://www.wikidata.org/entity/Q22006441,1
http://www.wikidata.org/entity/Q22006442,1
http://www.wikidata.org/entity/Q22006444,1
http://www.wikidata.org/entity/Q22006446,1
http://www.wikidata.org/entity/Q22006448,1
http://www.wikidata.org/entity/Q22006451,1
http://www.wikidata.org/entity/Q22006452,1
http://www.wikidata.org/entity/Q22006454,1
http://www.wikidata.org/entity/Q22006456,1
http://www.wikidata.org/entity/Q22006459,1
http://www.wikidata.org/entity/Q22006461,1
http://www.wikidata.org/entity/Q22006463,1
http://www.wikidata.org/entity/Q22006464,1
http://www.wikidata.org/entity/Q22006466,1
http://www.wikidata.org/entity/Q22006468,1
http://www.wikidata.org/entity/Q22006469,1
http://www.wikidata.org/entity/Q22006471,1
http://www.wikidata.org/entity/Q22006472,1
http://www.wikidata.org/entity/Q22006473,1
http://www.wikidata.org/entity/Q22006474,1
http://www.wikidata.org/entity/Q22006476,1
http://www.wikidata.org/entity/Q22006477,1
http://www.wikidata.org/entity/Q22006479,1
http://www.wikidata.org/entity/Q22006481,1
http://www.wikidata.org/entity/Q22006483,1
http://www.wikidata.org/entity/Q22006484,1
http://www.wikidata.org/entity/Q22006486,1
http://www.wikidata.org/entity/Q22006487,1
http://www.wikidata.org/entity/Q22006488,1
http://www.wikidata.org/entity/Q22006491,1
http://www.wikidata.org/entity/Q22006492,1
http://www.wikidata.org/entity/Q22006494,1
http://www.wikidata.org/entity/Q22006495,1
http://www.wikidata.org/entity/Q22006497,1
http://www.wikidata.org/entity/Q22006498,1
http://www.wikidata.org/entity/Q22006500,1
http://www.wikidata.org/entity/Q22006501,1
http://www.wikidata.org/entity/Q22006502,1
